No.	NAME	CATS2D_00_DD	CATS2D_01_DD	CATS2D_02_DD	CATS2D_03_DD	CATS2D_04_DD	CATS2D_05_DD	CATS2D_06_DD	CATS2D_07_DD	CATS2D_08_DD	CATS2D_09_DD	CATS2D_00_DA	CATS2D_01_DA	CATS2D_02_DA	CATS2D_03_DA	CATS2D_04_DA	CATS2D_05_DA	CATS2D_06_DA	CATS2D_07_DA	CATS2D_08_DA	CATS2D_09_DA	CATS2D_00_DP	CATS2D_01_DP	CATS2D_02_DP	CATS2D_03_DP	CATS2D_04_DP	CATS2D_05_DP	CATS2D_06_DP	CATS2D_07_DP	CATS2D_08_DP	CATS2D_09_DP	CATS2D_00_DN	CATS2D_01_DN	CATS2D_02_DN	CATS2D_03_DN	CATS2D_04_DN	CATS2D_05_DN	CATS2D_06_DN	CATS2D_07_DN	CATS2D_08_DN	CATS2D_09_DN	CATS2D_00_DL	CATS2D_01_DL	CATS2D_02_DL	CATS2D_03_DL	CATS2D_04_DL	CATS2D_05_DL	CATS2D_06_DL	CATS2D_07_DL	CATS2D_08_DL	CATS2D_09_DL	CATS2D_00_AA	CATS2D_01_AA	CATS2D_02_AA	CATS2D_03_AA	CATS2D_04_AA	CATS2D_05_AA	CATS2D_06_AA	CATS2D_07_AA	CATS2D_08_AA	CATS2D_09_AA	CATS2D_00_AP	CATS2D_01_AP	CATS2D_02_AP	CATS2D_03_AP	CATS2D_04_AP	CATS2D_05_AP	CATS2D_06_AP	CATS2D_07_AP	CATS2D_08_AP	CATS2D_09_AP	CATS2D_00_AN	CATS2D_01_AN	CATS2D_02_AN	CATS2D_03_AN	CATS2D_04_AN	CATS2D_05_AN	CATS2D_06_AN	CATS2D_07_AN	CATS2D_08_AN	CATS2D_09_AN	CATS2D_00_AL	CATS2D_01_AL	CATS2D_02_AL	CATS2D_03_AL	CATS2D_04_AL	CATS2D_05_AL	CATS2D_06_AL	CATS2D_07_AL	CATS2D_08_AL	CATS2D_09_AL	CATS2D_00_PP	CATS2D_01_PP	CATS2D_02_PP	CATS2D_03_PP	CATS2D_04_PP	CATS2D_05_PP	CATS2D_06_PP	CATS2D_07_PP	CATS2D_08_PP	CATS2D_09_PP	CATS2D_00_PN	CATS2D_01_PN	CATS2D_02_PN	CATS2D_03_PN	CATS2D_04_PN	CATS2D_05_PN	CATS2D_06_PN	CATS2D_07_PN	CATS2D_08_PN	CATS2D_09_PN	CATS2D_00_PL	CATS2D_01_PL	CATS2D_02_PL	CATS2D_03_PL	CATS2D_04_PL	CATS2D_05_PL	CATS2D_06_PL	CATS2D_07_PL	CATS2D_08_PL	CATS2D_09_PL	CATS2D_00_NN	CATS2D_01_NN	CATS2D_02_NN	CATS2D_03_NN	CATS2D_04_NN	CATS2D_05_NN	CATS2D_06_NN	CATS2D_07_NN	CATS2D_08_NN	CATS2D_09_NN	CATS2D_00_NL	CATS2D_01_NL	CATS2D_02_NL	CATS2D_03_NL	CATS2D_04_NL	CATS2D_05_NL	CATS2D_06_NL	CATS2D_07_NL	CATS2D_08_NL	CATS2D_09_NL	CATS2D_00_LL	CATS2D_01_LL	CATS2D_02_LL	CATS2D_03_LL	CATS2D_04_LL	CATS2D_05_LL	CATS2D_06_LL	CATS2D_07_LL	CATS2D_08_LL	CATS2D_09_LL
1317	Molecule1317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	8	0	2	4	0	0	0	0	0	2	8	0	0	0	8	0	0	0	2	0	2	0	0	0	20	32	44	28	10	2	8	30	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	2	0	0	0	14	22	12	6	2	4	6	12	2	0	1	0	0	0	0	0	0	0	0	4	4	10	22	10	4	6	8	10	44	34	38	35	48	79	105	98	61	26
1318	Molecule1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	7	4	3	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	1	0	12	3	2	0	0	0	0	0	0	0	8	21	33	38	32	24	20	14	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	8	8	5	4	4	2	0	3	0	3	0	0	0	0	0	0	0	0	2	2	7	23	23	16	12	10	4	33	28	35	32	29	40	54	66	57	48
1319	Molecule1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	8	12	14	10	14	6	2	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	8	6	4	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	4	12	20	16	10	0	0	0	22	14	16	12	15	28	42	46	35	18
1320	Molecule1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	1	2	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	12	0	2	0	0	0	0	0	0	0	11	25	30	32	12	5	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	8	9	2	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	1	15	24	20	5	0	0	0	23	13	18	8	13	33	56	60	39	12
1321	Molecule1321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	8	3	11	2	3	0	0	0	0	4	1	3	0	0	0	0	0	0	1	0	13	3	7	0	0	0	0	0	0	0	14	22	36	33	32	16	9	4	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	8	5	3	2	1	0	0	3	0	3	0	0	0	0	0	0	0	0	2	4	8	21	11	8	6	3	0	21	16	14	9	6	15	35	42	36	24
1322	Molecule1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	6	3	8	2	1	0	0	0	0	4	1	2	0	0	0	0	0	0	1	0	13	3	4	0	0	0	0	0	0	0	14	19	35	29	28	14	9	4	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	9	5	3	2	1	0	0	3	0	3	0	0	0	0	0	0	0	0	2	4	8	24	11	8	6	3	0	22	16	16	12	10	19	41	44	36	24
1323	Molecule1323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	0	3	4	0	0	0	0	1	1	4	3	2	2	2	0	0	0	0	1	3	7	3	4	0	2	0	0	0	0	2	9	9	6	6	9	2	2	3	0	0	2	1	0	0	0	0	0	0	4	2	2	2	2	0	0	0	0	0	1	0	0	5	9	4	6	1	1	4	0	3	0	2	0	1	0	0	0	1	0	1	2	5	5	10	4	6	1	9	7	8	8	5	2	4	1	1	0
1324	Molecule1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	24	36	30	12	6	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	12	12	6	3	0	0	0	3	0	3	0	0	0	0	0	0	0	0	6	6	21	33	30	15	6	0	0	39	36	45	33	39	78	126	141	117	75
1325	Molecule1325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	19	20	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	8	7	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	6	2	19	22	14	0	0	0	0	21	11	18	7	23	43	54	38	16	0
1326	Molecule1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	6	0	0	1	0	0	3	0	0	2	0	0	0	0	0	0	0	9	2	0	4	0	0	0	0	0	0	13	22	21	12	10	14	8	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	8	6	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	6	2	18	22	12	0	0	0	0	20	10	15	7	23	43	48	32	12	0
1327	Molecule1327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	22	29	24	8	4	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	10	10	4	2	0	0	0	3	0	3	0	0	0	0	0	0	0	0	6	4	20	28	24	10	4	0	0	32	26	35	23	33	63	93	94	70	38
1328	Molecule1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	4	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	11	1	0	2	0	0	0	0	0	0	12	18	26	12	3	7	2	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	8	4	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	3	12	21	8	0	0	0	0	16	6	12	4	12	29	31	22	4	0
1329	Molecule1329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	8	0	0	1	0	0	4	0	0	2	0	0	0	0	0	1	0	11	2	0	4	0	0	0	0	0	0	14	20	30	12	6	16	4	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	9	4	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	4	12	23	8	0	0	0	0	17	8	12	6	13	32	37	24	4	0
1330	Molecule1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	10	18	31	20	6	3	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	9	6	2	1	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	4	13	24	14	5	2	0	0	22	14	22	12	17	37	49	45	23	10
1331	Molecule1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	6	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	1	0	13	0	4	0	0	0	0	0	0	0	9	28	39	43	24	13	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	9	10	2	1	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	3	17	27	21	4	2	0	0	26	18	21	11	14	35	67	80	55	19
1332	Molecule1332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	6	18	24	18	30	36	21	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	9	6	9	12	9	0	0	3	0	3	0	0	0	0	0	0	0	0	6	6	21	27	24	27	24	18	0	51	51	81	96	99	87	75	84	120	144
1333	Molecule1333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	8	16	30	16	26	32	20	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	9	4	6	8	6	0	0	3	0	3	0	0	0	0	0	0	0	0	4	6	14	25	16	18	16	12	0	37	34	56	64	63	58	51	44	60	72
1334	Molecule1334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	8	0	0	1	0	0	4	0	0	2	0	0	0	0	0	1	0	11	2	0	4	0	0	0	0	0	0	20	26	28	8	14	42	32	10	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	7	2	2	8	8	2	0	3	0	3	0	0	0	0	0	0	0	0	4	4	12	17	12	12	18	16	4	33	22	30	22	37	60	52	32	37	62
1335	Molecule1335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	2	6	0	0	0	0	4	0	0	0	2	0	0	0	0	1	0	11	0	2	0	4	0	0	0	0	0	20	28	32	10	8	24	36	16	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	9	2	2	4	6	4	2	3	0	3	0	0	0	0	0	0	0	0	4	6	12	21	8	10	12	14	8	33	22	28	22	35	68	65	36	31	40
1336	Molecule1336	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	4	4	2	2	2	0	2	0	4	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	1	0	0	0	10	16	6	8	8	4	6	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	5	3	2	2	4	4	0	0	2	0	1	0	0	0	0	0	0	0	1	0	3	11	5	5	5	6	6	0	21	12	16	24	15	23	19	20	33	28
1337	Molecule1337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	1	0	0	0	10	16	6	8	8	4	6	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	5	3	2	2	4	4	0	0	2	0	1	0	0	0	0	0	0	0	1	0	3	11	5	5	5	6	6	0	21	12	16	24	15	23	19	20	33	28
1338	Molecule1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	2	0	2	0	0	2	0	0	0	0	0	2	0	0	1	0	3	0	0	0	1	0	3	0	0	0	10	18	8	4	8	4	8	14	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	5	3	2	2	2	4	2	0	2	0	1	0	0	0	0	0	0	0	1	0	3	11	5	4	5	4	6	3	21	12	14	22	17	23	19	18	21	30
1339	Molecule1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	2	0	0	0	2	2	2	0	2	0	0	0	0	0	0	2	2	1	0	3	0	0	0	0	1	1	3	0	0	10	20	10	10	6	6	4	4	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	5	3	2	2	4	2	0	0	2	0	1	0	0	0	0	0	0	0	1	0	3	11	5	5	4	6	3	0	19	10	12	20	13	23	17	20	29	16
1340	Molecule1340	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	4	2	2	2	0	2	0	6	0	1	2	0	0	0	2	2	2	0	2	0	0	0	0	0	0	2	2	1	0	3	0	0	0	0	1	1	3	0	0	10	20	10	10	6	6	4	4	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	5	3	2	2	4	2	0	0	2	0	1	0	0	0	0	0	0	0	1	0	3	11	5	5	4	6	3	0	19	10	12	20	13	23	17	20	29	16
1341	Molecule1341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	6	12	4	6	6	6	4	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	5	3	2	2	4	4	2	0	2	0	1	0	0	0	0	0	0	0	1	0	3	11	5	5	5	7	6	3	23	16	20	26	17	25	19	22	33	32
1342	Molecule1342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	6	12	4	6	6	4	4	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	5	3	2	2	4	4	0	0	2	0	1	0	0	0	0	0	0	0	1	0	3	11	5	5	5	6	6	0	21	12	16	24	15	23	19	20	33	28
1343	Molecule1343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	3	12	3	12	0	3	0	0	0	6	0	3	0	0	0	0	0	0	0	3	18	0	6	0	0	0	0	0	0	9	15	27	24	27	24	36	30	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	3	3	3	6	6	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3	9	9	12	12	12	12	0	24	21	21	18	15	15	12	12	21	30
1344	Molecule1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	6	0	3	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	12	24	36	42	66	39	48	27	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	9	6	12	6	6	3	3	3	0	3	0	0	0	0	0	0	0	0	6	6	21	27	15	30	18	15	9	60	54	84	69	60	69	75	126	135	147
1345	Molecule1345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	8	18	10	8	4	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	5	6	6	4	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	5	6	6	4	2	28	24	26	28	22	25	44	48	51	44
1346	Molecule1346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	10	18	10	8	4	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	6	6	6	4	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	6	6	6	4	2	29	25	26	28	22	30	54	54	55	46
1347	Molecule1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	6	0	1	0	0	0	0	4	0	2	0	0	0	0	0	0	1	0	11	2	4	0	0	0	0	0	0	0	16	22	30	18	30	16	12	4	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	7	4	6	4	2	0	0	3	0	3	0	0	0	0	0	0	0	0	2	4	4	17	16	18	10	4	0	25	16	14	6	14	38	44	36	40	34
1348	Molecule1348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	3	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	11	0	3	0	0	0	0	0	0	0	10	20	23	22	6	4	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	6	6	1	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	2	14	17	12	2	0	0	0	17	8	14	4	10	22	30	28	16	4
1349	Molecule1349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	3	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	11	0	3	0	0	0	0	0	0	0	10	22	37	22	10	4	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	10	6	1	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	6	14	25	12	2	0	0	0	21	16	16	10	12	34	54	44	20	4
1350	Molecule1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	3	0	6	0	4	0	0	4	0	1	0	0	0	2	0	0	1	0	11	0	3	0	2	0	4	0	0	0	10	26	38	22	8	4	0	8	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	10	6	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	6	14	24	12	0	0	0	0	20	14	14	10	12	34	54	40	12	0
1351	Molecule1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	3	0	6	0	4	0	0	4	0	1	0	0	0	2	0	0	1	0	11	0	3	0	2	0	4	0	0	0	10	24	24	22	4	4	0	8	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	6	6	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	2	14	16	12	0	0	0	0	16	6	12	4	10	22	30	24	12	0
1352	Molecule1352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	3	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	11	0	3	0	0	0	0	0	0	0	10	20	23	22	6	4	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	6	6	1	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	2	14	17	12	2	0	0	0	17	8	14	4	10	22	30	28	16	4
1353	Molecule1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	10	17	28	18	8	6	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	4	11	5	2	6	0	0	0	3	0	3	0	0	0	0	0	0	0	1	4	8	10	27	13	6	18	0	0	29	24	31	30	26	44	65	55	56	57
1354	Molecule1354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	10	17	28	18	8	6	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	4	11	5	2	6	0	0	0	3	0	3	0	0	0	0	0	0	0	1	4	8	10	27	13	6	18	0	0	29	24	31	30	26	44	65	55	56	57
1355	Molecule1355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	10	17	28	24	26	6	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	4	11	7	8	6	0	0	0	3	0	3	0	0	0	0	0	0	0	1	4	8	12	33	17	18	18	0	0	37	32	47	44	34	54	81	83	113	91
