No.	NAME	nCIC	nCIR	TRS	Rperim	Rbrid	MCD	RFD	RCI	NRS	NNRS	nSpiro	nBridgeHead	nR03	nR04	nR05	nR06	nR07	nR08	nR09	nR10	nR11	nR12	nBnz	ARR	AP	D/Dtr03	D/Dtr04	D/Dtr05	D/Dtr06	D/Dtr07	D/Dtr08	D/Dtr09	D/Dtr10	D/Dtr11	D/Dtr12
5008	Molecule5008	3	6	17	13	2	0.764705882352941	0.307692307692308	1.30769230769231	1	0.333333333333333	0	0	0	0	1	2	0	0	1	1	0	0	1	0.315789473684211	0.352941176470588	0	0	25.7895493395493	62.0934232434232	0	0	44.0785825285825	52.4465145965146	0	0
5009	Molecule5009	2	2	12	12	0	0.324324324324324	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0.315789473684211	0.324324324324324	0	0	0	289.421511821512	0	0	0	0	0	0
5010	Molecule5010	7	8	41	39	1	0.926829268292683	0.0526315789473684	1.07894736842105	5	0.714285714285714	1	0	0	0	1	6	0	0	1	0	0	0	4	0.51063829787234	0.585365853658537	0	0	93.4047446619428	763.834832453222	0	0	183.732241674734	0	0	0
5011	Molecule5011	6	16	35	25	5	0.9	0.37037037037037	1.2962962962963	3	0.5	0	0	0	0	1	5	0	0	3	2	2	0	4	0.8	0.866666666666667	0	0	40.4095306825957	304.931267614394	0	0	226.313273568537	161.808504051848	190.766104208829	0
5012	Molecule5012	4	5	23	21	1	0.909090909090909	0.1	1.15	2	0.5	1	0	0	0	1	3	0	0	1	0	0	0	1	0.24	0.272727272727273	0	0	37.2386446886447	155.774212328779	0	0	74.5465201465202	0	0	0
5013	Molecule5013	17	129	72	48	12	0.847457627118644	0.48	1.44	7	0.411764705882353	1	0	10	10	12	17	4	8	12	16	16	12	5	0.4	0.508474576271186	554.631464210697	729.212960808355	1078.37595400367	1985.62905972638	505.709883451053	1155.20427465098	1956.12020102253	2900.82063514296	3188.38965064071	2614.6060270266
5014	Molecule5014	3	6	17	13	2	0.619047619047619	0.307692307692308	1.30769230769231	1	0.333333333333333	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	30.5103452103452	82.5092241092241	0	0	120.342513042513	0	0	0
5015	Molecule5015	6	16	34	26	4	0.641025641025641	0.32	1.36	1	0.166666666666667	1	0	0	0	2	4	0	0	4	0	0	1	1	0.136363636363636	0.153846153846154	0	0	105.01421387324	267.878751985477	0	0	375.242469840736	0	0	121.428231195862
5016	Molecule5016	8	31	47	35	6	0.947368421052632	0.333333333333333	1.30555555555556	3	0.375	0	0	0	0	1	7	0	0	3	3	1	0	2	0.4	0.473684210526316	0	0	34.4626457012549	401.421962572763	0	0	207.68796165622	255.260305050812	86.0174139691615	0
5017	Molecule5017	3	4	16	14	1	0.7	0.142857142857143	1.14285714285714	2	0.666666666666667	0	0	0	0	2	1	0	1	0	0	0	0	1	0.272727272727273	0.3	0	0	85.029575979576	58.4123376623377	0	70.0469585969586	0	0	0	0
5018	Molecule5018	6	12	32	26	3	0.866666666666667	0.230769230769231	1.23076923076923	3	0.5	0	0	0	0	4	2	0	6	0	0	0	0	0	0	0	0	0	222.873548673549	157.352852702853	0	526.425407925408	0	0	0	0
5019	Molecule5019	8	14	44	36	4	0.492957746478873	0.228571428571429	1.25714285714286	3	0.375	1	0	0	0	4	4	0	2	2	0	0	2	2	0.282051282051282	0.309859154929577	0	0	551.831013371644	812.778354929296	0	448.636335563109	539.606865613944	0	0	711.200137232841
5020	Molecule5020	10	10	60	60	0	0.810810810810811	0	1	10	1	0	0	0	0	0	10	0	0	0	0	0	0	8	0.650602409638554	0.72972972972973	0	0	0	2674.7018493565	0	0	0	0	0	0
5021	Molecule5021	7	12	41	33	4	0.941176470588235	0.25	1.28125	2	0.285714285714286	1	0	0	0	1	6	0	0	2	2	0	0	4	0.575	0.647058823529412	0	0	41.1483052864411	362.934458024652	0	0	161.652440115813	213.787714789683	0	0
5022	Molecule5022	5	11	26	20	3	0.833333333333333	0.3	1.3	2	0.4	0	0	0	0	4	1	0	6	0	0	0	0	0	0	0	0	0	168.027250527251	61.7270091020091	0	400.169846819847	0	0	0	0
5023	Molecule5023	8	14	44	36	4	0.714285714285714	0.228571428571429	1.25714285714286	3	0.375	1	0	0	0	4	4	0	2	2	0	0	2	4	0.428571428571429	0.489795918367347	0	0	277.516581563494	410.515259303204	0	228.633637941305	290.701947363172	0	0	382.278810906741
5024	Molecule5024	6	12	32	26	3	0.866666666666667	0.230769230769231	1.23076923076923	3	0.5	0	0	0	0	4	2	0	6	0	0	0	0	0	0	0	0	0	222.873548673549	157.352852702853	0	526.425407925408	0	0	0	0
5025	Molecule5025	15	75	55	27	14	0.84375	1.03703703703704	2.03703703703704	1	0.0666666666666667	4	0	11	11	14	15	8	3	7	5	0	0	0	0	0	262.124050860149	350.56509675806	558.774395265299	718.833676144603	407.992074592075	174.57604004183	484.149952926555	369.313937524464	0	0
5026	Molecule5026	5	22	30	18	6	0.512820512820513	0.6	1.5	1	0.2	0	0	0	0	0	5	0	0	0	6	0	2	3	0.348837209302326	0.333333333333333	0	0	0	316.260597666493	0	0	0	635.071197235035	0	261.579573210923
5027	Molecule5027	5	11	26	20	3	0.833333333333333	0.3	1.3	2	0.4	0	0	0	0	4	1	0	6	0	0	0	0	0	0	0	0	0	168.027250527251	61.7270091020091	0	400.169846819847	0	0	0	0
5028	Molecule5028	2	2	12	12	0	0.571428571428571	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	148.739393939394	0	0	0	0	0	0
5029	Molecule5029	8	15	42	32	5	0.592592592592593	0.3125	1.3125	3	0.375	0	0	2	1	0	6	0	0	0	4	0	0	6	0.524590163934426	0.518518518518518	167.785449844273	110.102562143739	0	654.311128358139	0	0	0	753.52116864465	0	0
5030	Molecule5030	6	12	34	26	4	0.641025641025641	0.32	1.36	1	0.166666666666667	1	0	0	0	2	4	0	0	4	0	0	0	0	0	0	0	0	124.198042350405	287.549596330294	0	0	451.463655996716	0	0	0
5031	Molecule5031	6	12	34	26	4	0.925925925925926	0.32	1.36	1	0.166666666666667	1	0	0	0	2	4	0	0	4	0	0	0	0	0	0	0	0	62.0706253229877	164.678955859653	0	0	242.465598498658	0	0	0
5032	Molecule5032	7	7	42	42	0	0.575342465753425	0	1	7	1	0	0	0	0	0	7	0	0	0	0	0	0	6	0.455696202531646	0.493150684931507	0	0	0	2089.92733566743	0	0	0	0	0	0
5033	Molecule5033	6	16	35	25	5	0.6	0.37037037037037	1.2962962962963	3	0.5	0	0	0	0	1	5	0	0	3	2	2	0	2	0.24	0.266666666666667	0	0	72.4375720523924	537.793470993866	0	0	410.527498587248	300.45806785122	343.426922275687	0
5034	Molecule5034	5	8	29	25	2	0.274725274725275	0.16	1.16	3	0.6	0	0	0	0	1	4	0	0	2	0	0	0	4	0.284210526315789	0.274725274725275	0	0	226.467725334521	1364.11780248247	0	0	862.635636498603	0	0	0
5035	Molecule5035	14	96	80	48	16	0.838709677419355	0.615384615384615	1.53846153846154	2	0.142857142857143	2	0	0	0	4	10	0	0	12	4	4	2	0	0	0	0	0	197.489446754074	646.007424829998	0	0	1133.42216713412	443.273063287482	482.760684828675	237.608834480126
5036	Molecule5036	4	10	23	17	3	0.894736842105263	0.352941176470588	1.35294117647059	1	0.25	0	0	0	0	1	3	0	0	2	1	0	0	1	0.272727272727273	0.315789473684211	0	0	21.2217679379444	85.333148142707	0	0	80.5697884631708	46.3985011720306	0	0
5037	Molecule5037	7	17	41	31	5	0.942857142857143	0.303030303030303	1.24242424242424	4	0.571428571428571	0	0	0	0	1	6	0	0	3	2	2	0	4	0.682926829268293	0.742857142857143	0	0	48.0283387321313	465.701070506721	0	0	269.016704941086	192.489524003688	226.894002385643	0
5038	Molecule5038	6	12	34	26	4	0.925925925925926	0.32	1.36	1	0.166666666666667	1	0	0	0	2	4	0	0	4	0	0	0	2	0.375	0.444444444444444	0	0	60.8438433330478	168.367416597999	0	0	242.593943913731	0	0	0
5039	Molecule5039	11	67	66	46	10	0.431034482758621	0.4	1.32	5	0.454545454545455	0	0	0	0	0	11	0	0	0	10	0	4	7	0.285714285714286	0.275862068965517	0	0	0	2772.48535501805	0	0	0	3534.43695898381	0	1742.94919061598
5040	Molecule5040	15	75	55	27	14	0.84375	1.03703703703704	2.03703703703704	1	0.0666666666666667	4	0	11	11	14	15	8	3	7	5	0	0	0	0	0	262.124050860149	350.56509675806	558.774395265299	718.833676144603	407.992074592075	174.57604004183	484.149952926555	369.313937524464	0	0
5041	Molecule5041	6	12	31	23	4	0.611111111111111	0.363636363636364	1.40909090909091	1	0.166666666666667	1	0	0	0	5	1	0	2	2	0	1	1	0	0.24390243902439	0.277777777777778	0	0	276.928447197797	62.3586581718935	0	175.493387245709	197.611156404655	0	124.707868842544	135.252498232761
5042	Molecule5042	5	9	28	22	3	0.446808510638298	0.285714285714286	1.33333333333333	1	0.2	1	0	0	0	2	3	0	0	3	0	0	0	1	0.117647058823529	0.127659574468085	0	0	190.543423094805	385.682498673226	0	0	560.38899653705	0	0	0
5043	Molecule5043	4	10	23	17	3	0.80952380952381	0.352941176470588	1.35294117647059	1	0.25	0	0	0	0	1	3	0	0	2	1	0	0	1	0.25	0.285714285714286	0	0	23.8263579557697	99.1154584794291	0	0	90.8377704811528	56.2202938401468	0	0
5044	Molecule5044	15	56	88	64	12	0.864864864864865	0.375	1.375	3	0.2	2	0	0	0	2	13	0	0	6	6	0	0	8	0.545454545454545	0.648648648648649	0	0	163.499820455764	1548.4565842242	0	0	921.56144679542	1236.72198769954	0	0
5045	Molecule5045	6	10	33	27	3	0.870967741935484	0.222222222222222	1.22222222222222	3	0.5	0	0	0	0	3	3	0	2	0	1	1	0	2	0.472222222222222	0.516129032258065	0	0	157.725527005674	201.789021493904	0	168.802830369665	0	112.156599205337	119.135244876383	0
5046	Molecule5046	6	12	33	25	4	0.774193548387097	0.333333333333333	1.375	1	0.166666666666667	1	0	0	0	3	3	0	1	3	0	0	1	0	0	0	0	0	121.102959994568	155.012595469546	0	69.0045411790465	226.094097868151	0	0	109.778809278695
5047	Molecule5047	5	9	30	24	3	0.641025641025641	0.24	1.2	3	0.6	0	0	0	0	0	5	0	0	0	3	0	1	2	0.255813953488372	0.256410256410256	0	0	0	564.687524584119	0	0	0	500.178712790478	0	204.604945965627
5048	Molecule5048	9	121	51	29	11	1	0.6875	1.59375	1	0.111111111111111	1	0	0	0	3	6	0	1	5	5	2	3	1	0.15	0.1875	0	0	69.3380754485102	167.364156227297	0	38.0089517918903	207.404635273653	217.408490970244	100.513947542388	167.420627526707
5049	Molecule5049	6	10	35	29	3	0.96551724137931	0.214285714285714	1.25	2	0.333333333333333	1	0	0	0	1	5	0	0	2	1	0	0	2	0.352941176470588	0.413793103448276	0	0	35.5759004474484	276.208567314191	0	0	138.445812925328	99.3701936951937	0	0
5050	Molecule5050	9	121	52	30	11	1	0.666666666666667	1.57575757575758	1	0.111111111111111	1	0	0	0	2	7	0	0	6	5	2	1	1	0.146341463414634	0.181818181818182	0	0	44.9371109790479	201.41996103726	0	0	255.178969254497	220.473842637299	101.797226311627	52.7082324186255
5051	Molecule5051	17	92	67	31	18	0.868421052631579	1.09090909090909	2.03030303030303	1	0.0588235294117647	4	0	11	11	14	17	8	3	8	8	2	0	3	0.388888888888889	0.473684210526316	294.253185271656	393.579678502058	618.456446348059	884.95991631024	459.226163162404	195.053706175893	577.304684724144	653.993258035305	174.500459655955	0
5052	Molecule5052	7	13	39	31	4	0.769230769230769	0.266666666666667	1.3	2	0.285714285714286	1	0	0	0	3	4	0	1	3	0	0	1	1	0.133333333333333	0.153846153846154	0	0	156.997081546528	291.621595632014	0	87.1616528156463	302.957305984524	0	0	137.882423181145
5053	Molecule5053	12	39	71	37	17	0.918367346938776	0.755555555555556	1.57777777777778	3	0.25	1	8	0	0	1	13	0	6	3	2	0	0	3	0.3	0.36734693877551	0	0	55.1766632075717	1174.6996106379	0	810.205969675796	306.6788227902	242.075619579444	0	0
5054	Molecule5054	6	8	36	32	2	0.885714285714286	0.129032258064516	1.16129032258065	3	0.5	1	0	0	0	0	6	0	0	0	2	0	0	4	0.6	0.685714285714286	0	0	0	448.389351940132	0	0	0	245.957635787135	0	0
5055	Molecule5055	6	25	35	25	5	0.555555555555556	0.4	1.4	1	0.166666666666667	1	0	0	0	1	5	0	0	3	2	0	0	3	0.36	0.4	0	0	49.1018005769675	334.542811166414	0	0	273.149142790922	223.796283268787	0	0
5056	Molecule5056	4	8	22	16	3	0.772727272727273	0.352941176470588	1.29411764705882	2	0.5	0	0	0	0	2	2	0	1	2	1	0	0	1	0.24	0.272727272727273	0	0	76.8327394827395	104.919694194694	0	61.4217032967033	138.969702519703	78.9898462648463	0	0
5057	Molecule5057	6	9	34	30	2	0.852941176470588	0.137931034482759	1.17241379310345	3	0.5	1	0	0	0	2	4	0	0	2	0	0	0	1	0.282051282051282	0.323529411764706	0	0	133.755709606871	315.528267303732	0	0	210.393047557018	0	0	0
5058	Molecule5058	8	14	44	36	4	0.466666666666667	0.228571428571429	1.25714285714286	3	0.375	1	0	0	0	4	4	0	2	2	0	0	2	2	0.268292682926829	0.293333333333333	0	0	593.902791215383	872.407155360049	0	482.735589522687	580.158934932236	0	0	764.502126862238
5059	Molecule5059	10	18	57	39	9	0.617647058823529	0.428571428571429	1.35714285714286	4	0.4	1	4	0	0	3	8	0	4	2	0	0	1	2	0.220779220779221	0.25	0	0	345.893730031827	1329.40649524124	0	748.435352315493	473.641298193351	0	0	268.021863008566
5060	Molecule5060	6	6	32	32	0	0.794871794871795	0	1.03225806451613	5	0.833333333333333	1	0	0	2	0	4	0	0	0	0	0	0	4	0.545454545454545	0.615384615384615	0	208.477877677878	0	624.314164542028	0	0	0	0	0	0
5061	Molecule5061	7	12	41	33	4	1	0.25	1.28125	2	0.285714285714286	1	0	0	0	1	6	0	0	2	2	0	0	4	0.605263157894737	0.6875	0	0	37.9094940976299	338.012765424166	0	0	147.717824731198	201.255132060555	0	0
5062	Molecule5062	11	32	66	50	8	0.857142857142857	0.333333333333333	1.375	1	0.0909090909090909	2	0	0	0	6	4	0	0	4	0	0	1	2	0.181818181818182	0.214285714285714	0	0	406.597779129278	348.965894783832	0	0	511.758690861994	0	0	150.933687531557
5063	Molecule5063	7	11	40	34	3	0.918918918918919	0.176470588235294	1.17647058823529	4	0.571428571428571	0	0	0	0	2	5	0	1	1	1	0	1	2	0.395348837209302	0.432432432432432	0	0	112.286622648314	406.518096506989	0	92.2528956030858	117.84811901941	136.175113453623	0	153.188016767574
5064	Molecule5064	4	10	21	15	3	0.714285714285714	0.4	1.4	1	0.25	0	0	0	0	3	1	0	2	1	0	1	1	1	0.25	0.285714285714286	0	0	83.7476273726274	37.3904484404484	0	89.1383477633478	52.7972027972028	0	62.601862026862	69.4240648240648
5065	Molecule5065	4	4	33	33	0	0.4125	0	1	4	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0.072289156626506	0.075	0	0	0	989.573244602713	0	0	0	0	0	0
5066	Molecule5066	6	12	34	26	4	0.925925925925926	0.32	1.36	1	0.166666666666667	1	0	0	0	2	4	0	0	4	0	0	0	2	0.375	0.444444444444444	0	0	62.0706253229877	164.678955859653	0	0	242.465598498658	0	0	0
5067	Molecule5067	6	12	32	24	4	0.766666666666667	0.347826086956522	1.39130434782609	1	0.166666666666667	1	0	0	0	4	2	0	2	2	0	0	2	0	0	0	0	0	158.397983342468	105.008176264441	0	130.18919963795	151.90134225334	0	0	205.29166537169
5068	Molecule5068	3	6	18	14	2	0.4375	0.285714285714286	1.28571428571429	1	0.333333333333333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.176470588235294	0.1875	0	0	0	228.381509666804	0	0	0	251.284506669801	0	0
5069	Molecule5069	3	6	18	14	2	0.451612903225806	0.285714285714286	1.28571428571429	1	0.333333333333333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.181818181818182	0.193548387096774	0	0	0	219.119971205265	0	0	0	241.127730113024	0	0
5070	Molecule5070	3	6	18	14	2	0.451612903225806	0.285714285714286	1.28571428571429	1	0.333333333333333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.181818181818182	0.193548387096774	0	0	0	219.119971205265	0	0	0	241.127730113024	0	0
5071	Molecule5071	3	6	18	14	2	0.451612903225806	0.285714285714286	1.28571428571429	1	0.333333333333333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.181818181818182	0.193548387096774	0	0	0	219.119971205265	0	0	0	241.127730113024	0	0
5072	Molecule5072	9	9	53	53	0	0.67948717948718	0	1	9	1	0	0	0	0	1	8	0	0	0	0	0	0	7	0.546511627906977	0.602564102564103	0	0	304.359086209628	2595.81100706362	0	0	0	0	0	0
5073	Molecule5073	9	9	53	53	0	0.716216216216216	0	1	9	1	0	0	0	0	1	8	0	0	0	0	0	0	7	0.573170731707317	0.635135135135135	0	0	275.208531501179	2398.62882081425	0	0	0	0	0	0
5074	Molecule5074	7	48	40	24	8	0.8125	0.615384615384615	1.53846153846154	1	0.142857142857143	1	0	0	0	2	5	0	0	6	2	2	1	0	0	0	0	0	52.0162882770152	171.84063176201	0	0	297.968567158676	112.826633160665	124.168629133165	61.3010693656413
5075	Molecule5075	6	18	34	26	4	0.787878787878788	0.307692307692308	1.30769230769231	2	0.333333333333333	0	0	0	0	2	4	0	0	2	2	0	0	3	0.473684210526316	0.545454545454545	0	0	88.8702134313317	188.028967912033	0	0	136.88684766513	151.399734507091	0	0
5076	Molecule5076	8	29	44	32	6	0.942857142857143	0.363636363636364	1.33333333333333	3	0.375	0	0	0	0	4	4	0	2	3	2	1	2	1	0.142857142857143	0.171428571428571	0	0	164.94730364108	214.700774866576	0	115.74392729285	200.50128098308	158.722894123458	79.9531518586482	177.566353811457
5077	Molecule5077	6	16	35	25	5	0.870967741935484	0.37037037037037	1.2962962962963	3	0.5	0	0	0	0	1	5	0	0	3	2	2	0	3	0.611111111111111	0.645161290322581	0	0	41.7322652150052	317.788856662773	0	0	233.647448466566	166.817176468183	197.039867047297	0
5078	Molecule5078	7	17	41	31	5	0.846153846153846	0.303030303030303	1.24242424242424	4	0.571428571428571	0	0	0	0	1	6	0	0	3	2	2	0	4	0.622222222222222	0.666666666666667	0	0	58.204396523669	554.554604245084	0	0	322.40033067208	228.605244677923	270.912096640889	0
5079	Molecule5079	5	9	27	21	3	0.833333333333333	0.3	1.35	1	0.2	1	0	0	0	3	2	0	1	2	0	0	0	0	0	0	0	0	115.744865420098	88.9286392486083	0	65.8169591588322	133.207791812591	0	0	0
5080	Molecule5080	6	12	31	23	4	0.6875	0.363636363636364	1.40909090909091	1	0.166666666666667	1	0	0	0	5	1	0	2	2	0	1	1	0	0.27027027027027	0.3125	0	0	239.584457853808	53.2910591042944	0	156.35918811151	166.128638922137	0	111.391851526526	112.837579817843
5081	Molecule5081	5	8	30	26	2	0.490566037735849	0.153846153846154	1.15384615384615	3	0.6	0	0	0	0	0	5	0	0	0	2	0	0	4	0.421052631578947	0.452830188679245	0	0	0	792.54676712737	0	0	0	489.890634459392	0	0
5082	Molecule5082	11	23	64	52	6	0.892857142857143	0.24	1.28	3	0.272727272727273	2	0	0	0	2	9	0	0	4	2	0	0	1	0.0909090909090909	0.107142857142857	0	0	153.605590521688	1002.4887220532	0	0	585.544909180374	388.077808419282	0	0
5083	Molecule5083	5	9	30	24	3	0.595238095238095	0.24	1.2	3	0.6	0	0	0	0	0	5	0	0	0	3	0	1	2	0.239130434782609	0.238095238095238	0	0	0	608.200018058249	0	0	0	536.573551285316	0	219.975875036556
5084	Molecule5084	5	11	29	23	3	0.676470588235294	0.260869565217391	1.26086956521739	2	0.4	0	0	0	0	1	4	0	0	2	1	0	0	2	0.315789473684211	0.352941176470588	0	0	54.9821814796233	293.284849485964	0	0	192.543303384109	113.603799257383	0	0
5085	Molecule5085	3	6	24	8	8	0.411764705882353	1.14285714285714	1.71428571428571	1	0.333333333333333	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	799.104761904762	0	0	0	0
5086	Molecule5086	6	20	33	23	5	0.923076923076923	0.416666666666667	1.375	2	0.333333333333333	0	0	0	0	3	3	0	2	3	1	1	2	1	0.193548387096774	0.230769230769231	0	0	88.3383625115032	141.894573911827	0	94.1707876843696	171.426169270336	61.5005325274776	66.6726332067074	151.947086957179
5087	Molecule5087	9	121	51	29	11	1	0.6875	1.59375	1	0.111111111111111	1	0	0	0	3	6	0	1	5	5	2	3	1	0.15	0.1875	0	0	69.3380754485102	167.364156227297	0	38.0089517918903	207.404635273653	217.408490970244	100.513947542388	167.420627526707
5088	Molecule5088	7	17	41	31	5	0.916666666666667	0.303030303030303	1.24242424242424	4	0.571428571428571	0	0	0	0	1	6	0	0	3	2	2	0	4	0.666666666666667	0.722222222222222	0	0	50.4710631903356	487.14215003263	0	0	281.80033067208	201.071911344589	237.445429974223	0
5089	Molecule5089	14	14	84	84	0	0.65625	0	1	14	1	0	0	0	0	0	14	0	0	0	0	0	0	14	0.595744680851064	0.65625	0	0	0	8202.83068462131	0	0	0	0	0	0
5090	Molecule5090	9	121	51	29	11	0.96969696969697	0.6875	1.59375	1	0.111111111111111	1	0	0	0	3	6	0	1	5	5	2	3	1	0.146341463414634	0.181818181818182	0	0	72.6102710051885	175.489626733802	0	39.9148820685102	217.043406974494	228.261383480033	105.417214071516	175.801252903884
5091	Molecule5091	6	12	34	26	4	0.757575757575758	0.32	1.36	1	0.166666666666667	1	0	0	0	2	4	0	0	4	0	0	0	0	0	0	0	0	91.6071332594956	222.058687239385	0	0	341.381837814897	0	0	0
5092	Molecule5092	6	12	34	26	4	0.757575757575758	0.32	1.36	1	0.166666666666667	1	0	0	0	2	4	0	0	4	0	0	0	0	0	0	0	0	91.6071332594956	222.058687239385	0	0	341.381837814897	0	0	0
5093	Molecule5093	4	4	24	24	0	0.648648648648649	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	4	0.6	0.648648648648649	0	0	0	587.647673894733	0	0	0	0	0	0
5094	Molecule5094	6	12	34	26	4	0.925925925925926	0.32	1.36	1	0.166666666666667	1	0	0	0	2	4	0	0	4	0	0	0	0	0	0	0	0	62.0706253229877	164.678955859653	0	0	242.465598498658	0	0	0
5095	Molecule5095	6	10	35	29	3	0.933333333333333	0.214285714285714	1.25	2	0.333333333333333	1	0	0	0	1	5	0	0	2	1	0	0	2	0.342857142857143	0.4	0	0	37.4533415248895	293.007335212959	0	0	145.279897359412	106.224772449772	0	0
5096	Molecule5096	6	10	35	29	3	0.933333333333333	0.214285714285714	1.25	2	0.333333333333333	1	0	0	0	1	5	0	0	2	1	0	0	2	0.342857142857143	0.4	0	0	38.7094940468315	291.969967479214	0	0	149.186488785415	103.429822954823	0	0
5097	Molecule5097	10	54	55	35	10	0.818181818181818	0.555555555555556	1.52777777777778	1	0.1	2	0	0	0	5	5	0	2	6	2	2	5	2	0.415094339622642	0.5	0	0	219.364057982214	274.729482263551	0	141.75177928217	474.649123548457	168.251252341661	186.490774006117	516.260976277281
5098	Molecule5098	11	294	65	37	14	0.911111111111111	0.682926829268293	1.58536585365854	1	0.0909090909090909	1	0	0	0	1	10	0	0	4	10	2	2	2	0.218181818181818	0.266666666666667	0	0	25.6092176069073	380.452892552495	0	0	192.847094603592	622.639176253408	122.464852884857	146.895225629444
5099	Molecule5099	4	10	23	17	3	0.894736842105263	0.352941176470588	1.35294117647059	1	0.25	0	0	0	0	1	3	0	0	2	1	0	0	0	0	0	0	0	19.9566624551919	78.9032406319171	0	0	75.9359024961966	44.2912591493474	0	0
5100	Molecule5100	4	5	24	22	1	0.666666666666667	0.0909090909090909	1.09090909090909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	3	0.5	0.545454545454545	0	0	0	344.948338452054	0	0	0	141.822749472749	0	0
5101	Molecule5101	15	56	87	63	12	1	0.380952380952381	1.38095238095238	3	0.2	2	0	0	0	3	12	0	0	8	4	0	0	8	0.662337662337662	0.777777777777778	0	0	209.646115001056	1146.11348884753	0	0	1047.39432735336	651.501957712927	0	0
5102	Molecule5102	2	2	12	12	0	0.244897959183673	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0.24	0.244897959183673	0	0	0	441.678577837711	0	0	0	0	0	0
5103	Molecule5103	8	14	44	36	4	0.421686746987952	0.228571428571429	1.25714285714286	3	0.375	1	0	0	0	4	4	0	2	2	0	0	2	2	0.244444444444444	0.265060240963855	0	0	686.049763415253	999.389379712163	0	557.272808277858	667.829136784873	0	0	880.023307806442
5104	Molecule5104	5	11	29	23	3	0.71875	0.260869565217391	1.26086956521739	2	0.4	0	0	0	0	1	4	0	0	2	1	0	0	1	0.166666666666667	0.1875	0	0	46.3358436036451	253.469501907472	0	0	164.846661313253	91.4869249518523	0	0
5105	Molecule5105	11	52	63	47	8	1	0.326530612244898	1.28571428571429	5	0.454545454545455	1	0	0	0	3	8	0	1	5	2	2	3	4	0.406779661016949	0.489795918367347	0	0	165.182899704385	669.47812747359	0	92.1014293932975	480.263044555709	213.744076968231	239.623932298076	395.437509455497
5106	Molecule5106	11	11	63	63	0	0.884057971014493	0	1.0327868852459	9	0.818181818181818	1	0	0	0	3	8	0	0	0	0	0	0	8	0.607594936708861	0.695652173913043	0	0	545.921356421356	1782.03090370242	0	0	0	0	0	0
5107	Molecule5107	6	7	34	32	1	0.82051282051282	0.0625	1.0625	5	0.833333333333333	0	0	0	0	2	4	0	1	0	0	0	0	2	0.386363636363636	0.435897435897436	0	0	166.728435453435	472.933581081801	0	137.339416139416	0	0	0	0
5108	Molecule5108	4	4	24	24	0	0.571428571428571	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	4	0.533333333333333	0.571428571428571	0	0	0	684.13079077785	0	0	0	0	0	0
5109	Molecule5109	6	12	34	26	4	0.925925925925926	0.32	1.36	1	0.166666666666667	1	0	0	0	2	4	0	0	4	0	0	0	0	0	0	0	0	62.0706253229877	164.678955859653	0	0	242.465598498658	0	0	0
5110	Molecule5110	6	12	34	26	4	0.925925925925926	0.32	1.36	1	0.166666666666667	1	0	0	0	2	4	0	0	4	0	0	0	0	0	0	0	0	62.0706253229877	164.678955859653	0	0	242.465598498658	0	0	0
5111	Molecule5111	7	14	41	33	4	0.695652173913043	0.25	1.28125	2	0.285714285714286	1	0	0	0	1	6	0	0	2	2	0	0	3	0.326923076923077	0.347826086956522	0	0	71.0844330649658	602.019830055428	0	0	271.58822327358	343.809930993325	0	0
5112	Molecule5112	6	16	35	25	5	0.6	0.37037037037037	1.2962962962963	3	0.5	0	0	0	0	1	5	0	0	3	2	2	0	2	0.24	0.266666666666667	0	0	74.3647087346778	545.571784191415	0	0	419.607821925237	305.822144049621	350.613235225387	0
5113	Molecule5113	7	17	40	32	4	0.695652173913043	0.25	1.25	3	0.428571428571429	0	0	0	0	2	5	0	0	4	0	0	1	4	0.461538461538462	0.521739130434783	0	0	120.205642725008	483.131123365162	0	0	466.858662916081	0	0	152.29850072812
5114	Molecule5114	4	10	23	17	3	0.739130434782609	0.352941176470588	1.35294117647059	1	0.25	0	0	0	0	1	3	0	0	2	1	0	0	1	0.230769230769231	0.260869565217391	0	0	27.052828544005	115.772951476628	0	0	104.193162638016	66.5782770334241	0	0
5115	Molecule5115	6	16	35	25	5	0.72972972972973	0.37037037037037	1.2962962962963	3	0.5	0	0	0	0	1	5	0	0	3	2	2	0	2	0.285714285714286	0.324324324324324	0	0	55.8599736348962	424.076605295962	0	0	312.922360353784	225.0828855527	262.4151927364	0
5116	Molecule5116	5	19	30	20	5	0.65625	0.476190476190476	1.42857142857143	1	0.2	0	0	0	0	0	5	0	0	0	5	0	1	0	0	0	0	0	0	222.401228939619	0	0	0	366.707267981416	0	88.4315031545682
