No.	NAME	CATS2D_00_DD	CATS2D_01_DD	CATS2D_02_DD	CATS2D_03_DD	CATS2D_04_DD	CATS2D_05_DD	CATS2D_06_DD	CATS2D_07_DD	CATS2D_08_DD	CATS2D_09_DD	CATS2D_00_DA	CATS2D_01_DA	CATS2D_02_DA	CATS2D_03_DA	CATS2D_04_DA	CATS2D_05_DA	CATS2D_06_DA	CATS2D_07_DA	CATS2D_08_DA	CATS2D_09_DA	CATS2D_00_DP	CATS2D_01_DP	CATS2D_02_DP	CATS2D_03_DP	CATS2D_04_DP	CATS2D_05_DP	CATS2D_06_DP	CATS2D_07_DP	CATS2D_08_DP	CATS2D_09_DP	CATS2D_00_DN	CATS2D_01_DN	CATS2D_02_DN	CATS2D_03_DN	CATS2D_04_DN	CATS2D_05_DN	CATS2D_06_DN	CATS2D_07_DN	CATS2D_08_DN	CATS2D_09_DN	CATS2D_00_DL	CATS2D_01_DL	CATS2D_02_DL	CATS2D_03_DL	CATS2D_04_DL	CATS2D_05_DL	CATS2D_06_DL	CATS2D_07_DL	CATS2D_08_DL	CATS2D_09_DL	CATS2D_00_AA	CATS2D_01_AA	CATS2D_02_AA	CATS2D_03_AA	CATS2D_04_AA	CATS2D_05_AA	CATS2D_06_AA	CATS2D_07_AA	CATS2D_08_AA	CATS2D_09_AA	CATS2D_00_AP	CATS2D_01_AP	CATS2D_02_AP	CATS2D_03_AP	CATS2D_04_AP	CATS2D_05_AP	CATS2D_06_AP	CATS2D_07_AP	CATS2D_08_AP	CATS2D_09_AP	CATS2D_00_AN	CATS2D_01_AN	CATS2D_02_AN	CATS2D_03_AN	CATS2D_04_AN	CATS2D_05_AN	CATS2D_06_AN	CATS2D_07_AN	CATS2D_08_AN	CATS2D_09_AN	CATS2D_00_AL	CATS2D_01_AL	CATS2D_02_AL	CATS2D_03_AL	CATS2D_04_AL	CATS2D_05_AL	CATS2D_06_AL	CATS2D_07_AL	CATS2D_08_AL	CATS2D_09_AL	CATS2D_00_PP	CATS2D_01_PP	CATS2D_02_PP	CATS2D_03_PP	CATS2D_04_PP	CATS2D_05_PP	CATS2D_06_PP	CATS2D_07_PP	CATS2D_08_PP	CATS2D_09_PP	CATS2D_00_PN	CATS2D_01_PN	CATS2D_02_PN	CATS2D_03_PN	CATS2D_04_PN	CATS2D_05_PN	CATS2D_06_PN	CATS2D_07_PN	CATS2D_08_PN	CATS2D_09_PN	CATS2D_00_PL	CATS2D_01_PL	CATS2D_02_PL	CATS2D_03_PL	CATS2D_04_PL	CATS2D_05_PL	CATS2D_06_PL	CATS2D_07_PL	CATS2D_08_PL	CATS2D_09_PL	CATS2D_00_NN	CATS2D_01_NN	CATS2D_02_NN	CATS2D_03_NN	CATS2D_04_NN	CATS2D_05_NN	CATS2D_06_NN	CATS2D_07_NN	CATS2D_08_NN	CATS2D_09_NN	CATS2D_00_NL	CATS2D_01_NL	CATS2D_02_NL	CATS2D_03_NL	CATS2D_04_NL	CATS2D_05_NL	CATS2D_06_NL	CATS2D_07_NL	CATS2D_08_NL	CATS2D_09_NL	CATS2D_00_LL	CATS2D_01_LL	CATS2D_02_LL	CATS2D_03_LL	CATS2D_04_LL	CATS2D_05_LL	CATS2D_06_LL	CATS2D_07_LL	CATS2D_08_LL	CATS2D_09_LL
2185	Molecule2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	2	0	2	0	0	2	0	0	0	0	0	2	0	2	1	0	3	0	0	0	1	0	3	2	0	0	8	10	34	8	10	2	2	6	2	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	1	1	2	0	0	2	18	8	7	2	0	0	0	4	0	2	0	0	0	0	1	1	1	0	1	4	8	37	12	10	2	0	0	30	15	24	13	30	19	99	94	94	31
2186	Molecule2186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	12	10	8	4	2	2	2	2	0	1	0	0	0	0	0	0	0	0	2	2	6	26	18	12	6	4	4	60	52	54	40	43	64	100	130	145	128
2187	Molecule2187	2	0	0	0	0	0	0	1	0	0	1	0	1	2	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	3	4	2	1	7	7	10	8	4	1	0	1	1	2	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	3	1	0	0	2	2	0	0	0	0	3	6	12	18	13	4	6	14	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	7	6	3	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	16	16	11	4	1	0	24	19	18	9	12	24	30	26	34	44
2188	Molecule2188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	3	10	36	46	31	9	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	15	16	10	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	3	6	31	30	16	2	0	0	45	39	42	25	28	75	150	202	204	143
2189	Molecule2189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	10	25	0	0	0	0
2190	Molecule2190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	8	20	16	36	32	16	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	12	12	6	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	2	6	6	22	20	10	0	0	34	30	32	18	3	2	29	56	98	122
2191	Molecule2191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	32	28	40	24	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	28	28	18	30	62	93	60	23	14
2192	Molecule2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	10	18	36	22	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	11	6	2	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	6	14	29	12	4	0	0	0	23	16	22	16	15	40	62	52	23	6
2193	Molecule2193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	4	4	30	45	32	12	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	16	10	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	4	4	2	12	12	6	0	43	36	38	22	29	54	128	190	200	136
2194	Molecule2194	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	6	4	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	5	4	8	8	4	8	4	0
2195	Molecule2195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	4	4	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	10	5	30	23	23	9	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	4	8	1	3	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	2	13	11	22	2	6	0	0	20	8	20	8	10	14	34	28	38	21
2196	Molecule2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0
2197	Molecule2197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	12	29	51	40	19	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	13	13	7	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	9	15	10	2	0	0	0	39	35	39	30	27	61	124	165	145	83
2198	Molecule2198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	2	20	8	4	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	10	5	12	4	2	0	0	0	3	0	3	0	0	0	0	0	0	0	1	0	2	26	8	8	4	2	0	0	17	8	8	16	13	12	36	30	13	0
2199	Molecule2199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	10	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	4	0	0	0	4	0	1	0	0	0	4	0	0	0
2200	Molecule2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	9	14	18	12	19	11	25	19	0	4	1	4	2	2	0	6	3	0	1	1	15	4	10	4	4	0	18	9	0	0	31	49	69	81	119	113	133	136	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	8	6	8	4	6	6	12	3	0	3	0	0	0	0	0	0	0	0	2	2	7	24	19	28	14	18	18	187	167	152	133	124	130	155	174	203	214
2201	Molecule2201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	4	0	4	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	2	14	2	0	0	0	0	10	2	0	0	7	2	22	12	0	0
2202	Molecule2202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	8	6	6	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	18	22	18	24	25	29	28	23	14
2203	Molecule2203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	4	2	4	2	0	0	0	10	14	16	16	18	18	22	48	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	16	8	6	6	6	10	10	4	0	2	0	0	0	0	0	0	1	0	4	4	12	34	14	12	16	16	16	104	87	92	84	90	96	114	118	108	112
2204	Molecule2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	8	12	26	14	16	16	8	8	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	9	4	4	4	2	2	4	3	0	3	0	0	0	0	0	0	0	0	2	4	8	27	12	10	10	8	8	37	30	42	38	34	40	49	48	50	46
2205	Molecule2205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	4	1	1	0	0	0	0	0	2	2	1	0	0	0	0	0	0	1	1	4	3	1	0	0	0	0	0	0	0	7	17	13	13	17	12	5	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	5	7	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	6	7	6	11	2	0	0	17	11	14	7	6	4	11	22	20	23
2206	Molecule2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	2	0	4	0	2	0	0	4	0	0	0	1	0	1	0	0	1	0	11	0	1	0	3	0	2	0	0	0	15	24	48	26	17	16	23	18	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	12	7	3	3	4	2	1	3	0	3	0	0	0	0	0	0	0	0	4	6	13	31	17	10	8	10	6	36	31	39	32	30	52	84	79	66	66
2207	Molecule2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	6	8	6	5	6	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5	0	0	0	4	4	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	4	4	2	16	10	8	11	14	12	10	8	21	18
2208	Molecule2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	6	5	4	2	1	0	0	0	0	3	2	2	0	0	0	0	0	0	1	1	6	3	3	0	0	0	0	0	0	0	6	17	26	20	17	15	37	44	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	4	1	4	3	7	8	2	2	0	1	0	0	0	0	0	0	0	0	2	2	3	6	2	11	14	12	10	33	28	36	27	25	47	52	33	30	17
2209	Molecule2209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	2	3	3	2	1	0	0	0	0	6	4	4	4	2	1	0	0	0	0
2210	Molecule2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	7	18	23	10	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	10	5	1	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	4	12	25	12	3	0	0	0	20	11	12	8	14	38	52	39	14	2
2211	Molecule2211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	2	8	1	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	3	2	8	7	30	3	0	0	0	0	14	4	7	8	30	15	21	6	0	0
2212	Molecule2212	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	5	4	12	12	4	8	4	4
2213	Molecule2213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	6	6	3	4	4	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	20	30	30	26	16	26	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	48	46	40	38	42	51	54	56	42
2214	Molecule2214	4	0	0	0	0	0	2	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	10	16	12	4	4	8	10	10	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	4	8	14	16	14	12	4	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	10	12	8	2	2	4	4	2	0	1	0	0	0	0	0	0	0	0	2	2	6	22	22	14	6	6	8	60	50	50	42	43	70	99	128	142	120
2215	Molecule2215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	2	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	12	14	16	10	14	18	24	24	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	4	2	0	0	2	4	4	2	0	1	0	0	0	0	0	0	0	2	0	1	0	8	4	0	0	4	8	62	63	83	94	110	114	115	118	118	112
2216	Molecule2216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	1	0	2	0	3	0	0	0	0	0	0	1	0	1	0	5	0	0	0	0	0	0	2	0	0	10	11	16	10	6	6	1	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	6	3	2	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	3	4	9	4	4	4	0	0	26	19	23	18	18	23	24	26	22	18
2217	Molecule2217	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	3	2	2	2	1	0	3	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	9	8	7	3	0	8	4	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	4	1	0	2	0	2	2	2	0	1	0	0	0	0	0	0	0	2	0	1	0	8	2	0	4	0	4	14	5	9	4	16	10	7	10	3	8
2218	Molecule2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8	8	10	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	6	7	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	2	3	7	12	7	0	0	0	0	16	14	18	18	21	21	13	12	3	0
2219	Molecule2219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	20	20	12	4	4	4	4	4	0	2	0	0	0	0	0	0	0	4	0	2	0	40	40	24	8	8	8	58	44	44	24	78	108	148	164	162	128
2220	Molecule2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	24	28	19	16	36	88	140	126	84
2221	Molecule2221	2	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	3	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	4	0	2	0	0	0	0	0	0	2	6	4	4	8	10	10	10	4	0	0	0	2	0	4	0	0	0	0	0	4	0	4	0	0	0	0	0	0	2	0	10	0	4	0	0	0	0	0	0	4	12	8	8	16	20	20	20	2	0	1	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	4	4	4	8	8	8	12	12	12	4	0	5	0	1	0	0	0	0	0	2	2	7	12	12	16	18	18	26	24	42	40	45	44	34	32	30	28	38	48
2222	Molecule2222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	8	4	2	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	1	1	12	2	2	0	0	0	0	0	0	0	8	19	28	25	14	6	2	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	6	5	2	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	0	13	18	12	4	0	0	0	17	8	15	2	12	22	30	24	16	6
2223	Molecule2223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	1	0	1	2	0	6	0	4	0	0	0	0	0	0	2	0	1	0	11	0	0	0	0	2	0	4	0	0	16	24	41	23	14	6	8	6	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	9	6	3	1	1	1	1	3	0	3	0	0	0	0	0	0	0	0	4	5	14	23	15	7	3	3	4	30	19	25	17	25	38	58	51	37	26
